constructo,cond,id_celda_real,variante,nulo,canal,k,estimador,n_trazas,n_pares,im_obs,umbral_p95,nulo_media,nulo_sd,p_perm,rechaza,p_holm,confirma
K28C,100uM,4,centros_4_8_16,paridad,dwell_paso,4,pt,52,423,0.211111,0.0181181,0.00308051,0.00771728,0.000999001,True,0.002997,True
K28C,100uM,4,centros_4_8_16,paridad,dwell_paso,4,nsb,52,423,0.206238,0.0146321,0.000183259,0.00752448,0.000999001,True,0.002997,True
K28C,100uM,4,centros_4_8_16,paridad,evento,8,plugin,52,423,1.0295,0.678945,0.621681,0.0340876,0.000999001,True,0.002997,True
K28C,100uM,4,centros_4_8_16,paridad,evento,8,mm,52,423,0.833387,0.436653,0.371054,0.0395042,0.000999001,True,0.002997,True
K28C,100uM,4,centros_4_8_16,paridad,evento,8,pt,52,423,0.685025,0.25624,0.178465,0.045894,0.000999001,True,0.002997,True
K28C,100uM,4,centros_4_8_16,paridad,evento,8,nsb,52,423,0.577436,0.126047,0.0433601,0.0483276,0.000999001,True,0.002997,True
K28C,100uM,4,centros_4_8_16,paridad,dwell,8,plugin,52,423,0.156031,0.12723,0.0963665,0.0173689,0.001998,True,0.003996,True
K28C,100uM,4,centros_4_8_16,paridad,dwell,8,mm,52,423,0.0758808,0.0439861,0.0129272,0.0175158,0.000999001,True,0.002997,True
K28C,100uM,4,centros_4_8_16,paridad,dwell,8,pt,52,423,0.0741755,0.0439861,0.0129238,0.0175063,0.001998,True,0.003996,True
K28C,100uM,4,centros_4_8_16,paridad,dwell,8,nsb,52,423,0.0379327,0.0212645,0.0081866,0.00682766,0.003996,True,0.00799201,True
K28C,100uM,4,centros_4_8_16,paridad,paso,8,plugin,52,423,0.0782081,0.0343802,0.0190048,0.00843994,0.000999001,True,0.002997,True
K28C,100uM,4,centros_4_8_16,paridad,paso,8,mm,52,423,0.0730921,0.0288649,0.0131249,0.00853646,0.000999001,True,0.002997,True
K28C,100uM,4,centros_4_8_16,paridad,paso,8,pt,52,423,0.0730921,0.0288649,0.0131249,0.00853646,0.000999001,True,0.002997,True
K28C,100uM,4,centros_4_8_16,paridad,paso,8,nsb,52,423,0.0710273,0.0274181,0.0120145,0.00842195,0.000999001,True,0.002997,True
K28C,100uM,4,centros_4_8_16,paridad,dwell_paso,8,plugin,52,423,0.24853,0.0477992,0.0285968,0.0104267,0.000999001,True,0.002997,True
K28C,100uM,4,centros_4_8_16,paridad,dwell_paso,8,mm,52,423,0.229771,0.0273354,0.00646695,0.0113249,0.000999001,True,0.002997,True
K28C,100uM,4,centros_4_8_16,paridad,dwell_paso,8,pt,52,423,0.226361,0.0253433,0.00594,0.0107881,0.000999001,True,0.002997,True
K28C,100uM,4,centros_4_8_16,paridad,dwell_paso,8,nsb,52,423,0.217917,0.0190544,-5.12037e-05,0.0102545,0.000999001,True,0.002997,True
K28C,100uM,4,terciles,orden,evento,4,plugin,52,423,0.616083,0.286527,0.238362,0.0279701,0.000999001,True,0.002997,True
K28C,100uM,4,terciles,orden,evento,4,mm,52,423,0.476247,0.119262,0.0655741,0.0311957,0.000999001,True,0.002997,True
K28C,100uM,4,terciles,orden,evento,4,pt,52,423,0.411445,0.0818896,0.033724,0.0279701,0.000999001,True,0.002997,True
K28C,100uM,4,terciles,orden,evento,4,nsb,52,423,0.398195,0.0458063,-0.00383404,0.0287978,0.000999001,True,0.002997,True
K28C,100uM,4,terciles,orden,dwell,4,plugin,52,423,0.0589658,0.0340252,0.0185627,0.00848124,0.000999001,True,0.002997,True
K28C,100uM,4,terciles,orden,dwell,4,mm,52,423,0.043618,0.0186774,0.00321483,0.00848124,0.000999001,True,0.002997,True
K28C,100uM,4,terciles,orden,dwell,4,pt,52,423,0.043618,0.0186774,0.00321483,0.00848124,0.000999001,True,0.002997,True
K28C,100uM,4,terciles,orden,dwell,4,nsb,52,423,0.0329704,0.0108769,0.00188112,0.00456827,0.000999001,True,0.002997,True
K28C,100uM,4,terciles,orden,paso,4,plugin,52,423,0.0565067,0.018222,0.00774914,0.00524554,0.000999001,True,0.002997,True
K28C,100uM,4,terciles,orden,paso,4,mm,52,423,0.0496854,0.0114008,0.000927882,0.00524554,0.000999001,True,0.002997,True
K28C,100uM,4,terciles,orden,paso,4,pt,52,423,0.0496854,0.0114008,0.000927882,0.00524554,0.000999001,True,0.002997,True
K28C,100uM,4,terciles,orden,paso,4,nsb,52,423,0.0438569,0.00713521,0.000808009,0.0030342,0.000999001,True,0.002997,True
K28C,100uM,4,terciles,orden,dwell_paso,4,plugin,52,423,0.164767,0.0228149,0.0108529,0.00627163,0.000999001,True,0.002997,True
K28C,100uM,4,terciles,orden,dwell_paso,4,mm,52,423,0.154535,0.012583,0.000621024,0.00627163,0.000999001,True,0.002997,True
K28C,100uM,4,terciles,orden,dwell_paso,4,pt,52,423,0.154535,0.012583,0.000621024,0.00627163,0.000999001,True,0.002997,True
K28C,100uM,4,terciles,orden,dwell_paso,4,nsb,52,423,0.146714,0.00706257,0.0005729,0.00329512,0.000999001,True,0.002997,True
K28C,100uM,4,terciles,orden,evento,8,plugin,52,423,1.19826,0.998996,0.931777,0.0397142,0.000999001,True,0.002997,True
K28C,100uM,4,terciles,orden,evento,8,mm,52,423,0.8572,0.620647,0.536156,0.0501123,0.000999001,True,0.002997,True
K28C,100uM,4,terciles,orden,evento,8,pt,52,423,0.52978,0.225113,0.0976861,0.0759339,0.000999001,True,0.002997,True
K28C,100uM,4,terciles,orden,evento,8,nsb,52,423,0.390075,0.0927362,-0.00742456,0.0581451,0.000999001,True,0.002997,True
K28C,100uM,4,terciles,orden,dwell,8,plugin,52,423,0.156031,0.123827,0.0915629,0.0189395,0.002997,True,0.00599401,True
K28C,100uM,4,terciles,orden,dwell,8,mm,52,423,0.0758808,0.040715,0.00809293,0.0190689,0.001998,True,0.003996,True
K28C,100uM,4,terciles,orden,dwell,8,pt,52,423,0.0741755,0.040715,0.00808781,0.0190551,0.002997,True,0.00599401,True
K28C,100uM,4,terciles,orden,dwell,8,nsb,52,423,0.0379327,0.0206245,0.00698429,0.00727488,0.00699301,True,0.013986,True
K28C,100uM,4,terciles,orden,paso,8,plugin,52,423,0.0565067,0.018222,0.00774914,0.00524554,0.000999001,True,0.002997,True
K28C,100uM,4,terciles,orden,paso,8,mm,52,423,0.0496854,0.0114008,0.000927882,0.00524554,0.000999001,True,0.002997,True
K28C,100uM,4,terciles,orden,paso,8,pt,52,423,0.0496854,0.0114008,0.000927882,0.00524554,0.000999001,True,0.002997,True
K28C,100uM,4,terciles,orden,paso,8,nsb,52,423,0.0438569,0.00713521,0.000808009,0.0030342,0.000999001,True,0.002997,True
K28C,100uM,4,terciles,orden,dwell_paso,8,plugin,52,423,0.180427,0.041923,0.0252516,0.00939611,0.000999001,True,0.002997,True
K28C,100uM,4,terciles,orden,dwell_paso,8,mm,52,423,0.156552,0.0180486,0.00137726,0.00939611,0.000999001,True,0.002997,True
K28C,100uM,4,terciles,orden,dwell_paso,8,pt,52,423,0.156552,0.0180486,0.00137726,0.00939611,0.000999001,True,0.002997,True
K28C,100uM,4,terciles,orden,dwell_paso,8,nsb,52,423,0.142082,0.00908637,0.00183463,0.003768,0.000999001,True,0.002997,True
K28C,100uM,4,terciles,paridad,evento,4,plugin,52,423,0.616083,0.308088,0.257632,0.0292503,0.000999001,True,0.002997,True
K28C,100uM,4,terciles,paridad,evento,4,mm,52,423,0.476247,0.14277,0.0858015,0.0325663,0.000999001,True,0.002997,True
K28C,100uM,4,terciles,paridad,evento,4,pt,52,423,0.411445,0.10345,0.0529947,0.0292503,0.000999001,True,0.002997,True
K28C,100uM,4,terciles,paridad,evento,4,nsb,52,423,0.398195,0.0671854,0.0159118,0.0302728,0.000999001,True,0.002997,True
K28C,100uM,4,terciles,paridad,dwell,4,plugin,52,423,0.0589658,0.0328111,0.0175432,0.00783029,0.000999001,True,0.002997,True
K28C,100uM,4,terciles,paridad,dwell,4,mm,52,423,0.043618,0.0174633,0.00219543,0.00783029,0.000999001,True,0.002997,True
K28C,100uM,4,terciles,paridad,dwell,4,pt,52,423,0.043618,0.0174633,0.00219543,0.00783029,0.000999001,True,0.002997,True
K28C,100uM,4,terciles,paridad,dwell,4,nsb,52,423,0.0329704,0.00964889,0.00130544,0.00404823,0.000999001,True,0.002997,True
K28C,100uM,4,terciles,paridad,paso,4,plugin,52,423,0.0565067,0.0325724,0.0177335,0.00829854,0.002997,True,0.002997,True
K28C,100uM,4,terciles,paridad,paso,4,mm,52,423,0.0496854,0.0257512,0.0109122,0.00829854,0.002997,True,0.002997,True
K28C,100uM,4,terciles,paridad,paso,4,pt,52,423,0.0496854,0.0257512,0.0109122,0.00829854,0.002997,True,0.002997,True
K28C,100uM,4,terciles,paridad,paso,4,nsb,52,423,0.0438569,0.0200541,0.00741294,0.00674092,0.002997,True,0.002997,True
K28C,100uM,4,terciles,paridad,dwell_paso,4,plugin,52,423,0.164767,0.027851,0.0134909,0.00729598,0.000999001,True,0.002997,True
K28C,100uM,4,terciles,paridad,dwell_paso,4,mm,52,423,0.154535,0.0176192,0.00325898,0.00729598,0.000999001,True,0.002997,True
K28C,100uM,4,terciles,paridad,dwell_paso,4,pt,52,423,0.154535,0.0176192,0.00325898,0.00729598,0.000999001,True,0.002997,True
K28C,100uM,4,terciles,paridad,dwell_paso,4,nsb,52,423,0.146714,0.0110713,0.00194275,0.0044166,0.000999001,True,0.002997,True
K28C,100uM,4,terciles,paridad,evento,8,plugin,52,423,1.19826,1.00894,0.948802,0.0373536,0.000999001,True,0.002997,True
K28C,100uM,4,terciles,paridad,evento,8,mm,52,423,0.8572,0.633153,0.556328,0.0468929,0.000999001,True,0.002997,True
K28C,100uM,4,terciles,paridad,evento,8,pt,52,423,0.52978,0.246413,0.125723,0.0711656,0.000999001,True,0.002997,True
K28C,100uM,4,terciles,paridad,evento,8,nsb,52,423,0.390075,0.10747,0.0121911,0.0562941,0.000999001,True,0.002997,True
K28C,100uM,4,terciles,paridad,dwell,8,plugin,52,423,0.156031,0.12723,0.0963665,0.0173689,0.001998,True,0.003996,True
K28C,100uM,4,terciles,paridad,dwell,8,mm,52,423,0.0758808,0.0439861,0.0129272,0.0175158,0.000999001,True,0.002997,True
K28C,100uM,4,terciles,paridad,dwell,8,pt,52,423,0.0741755,0.0439861,0.0129238,0.0175063,0.001998,True,0.003996,True
K28C,100uM,4,terciles,paridad,dwell,8,nsb,52,423,0.0379327,0.0212645,0.0081866,0.00682766,0.003996,True,0.00799201,True
K28C,100uM,4,terciles,paridad,paso,8,plugin,52,423,0.0565067,0.0325724,0.0177335,0.00829854,0.002997,True,0.002997,True
K28C,100uM,4,terciles,paridad,paso,8,mm,52,423,0.0496854,0.0257512,0.0109122,0.00829854,0.002997,True,0.002997,True
K28C,100uM,4,terciles,paridad,paso,8,pt,52,423,0.0496854,0.0257512,0.0109122,0.00829854,0.002997,True,0.002997,True
K28C,100uM,4,terciles,paridad,paso,8,nsb,52,423,0.0438569,0.0200541,0.00741294,0.00674092,0.002997,True,0.002997,True
K28C,100uM,4,terciles,paridad,dwell_paso,8,plugin,52,423,0.180427,0.0453278,0.0274228,0.00986406,0.000999001,True,0.002997,True
K28C,100uM,4,terciles,paridad,dwell_paso,8,mm,52,423,0.156552,0.0214534,0.00354844,0.00986406,0.000999001,True,0.002997,True
K28C,100uM,4,terciles,paridad,dwell_paso,8,pt,52,423,0.156552,0.0214534,0.00354844,0.00986406,0.000999001,True,0.002997,True
K28C,100uM,4,terciles,paridad,dwell_paso,8,nsb,52,423,0.142082,0.0112221,0.00268831,0.00439098,0.000999001,True,0.002997,True
K28C,1mM,5,centros_4_8_16,orden,evento,4,plugin,71,909,0.527677,0.124252,0.105324,0.0117273,0.000999001,True,0.002997,True
K28C,1mM,5,centros_4_8_16,orden,evento,4,mm,71,909,0.471334,0.0660446,0.0451379,0.0127397,0.000999001,True,0.002997,True
K28C,1mM,5,centros_4_8_16,orden,evento,4,pt,71,909,0.432449,0.0312134,0.0104933,0.0120616,0.000999001,True,0.002997,True
K28C,1mM,5,centros_4_8_16,orden,evento,4,nsb,71,909,0.439677,0.0411039,0.0196638,0.0129824,0.000999001,True,0.002997,True
K28C,1mM,5,centros_4_8_16,orden,dwell,4,plugin,71,909,0.044551,0.0265026,0.0164161,0.00567354,0.000999001,True,0.002997,True
K28C,1mM,5,centros_4_8_16,orden,dwell,4,mm,71,909,0.0374089,0.0193605,0.00927408,0.00567354,0.000999001,True,0.002997,True
K28C,1mM,5,centros_4_8_16,orden,dwell,4,pt,71,909,0.0374089,0.0193605,0.00927408,0.00567354,0.000999001,True,0.002997,True
K28C,1mM,5,centros_4_8_16,orden,dwell,4,nsb,71,909,0.0326694,0.0147535,0.00600027,0.00454015,0.000999001,True,0.002997,True
K28C,1mM,5,centros_4_8_16,orden,paso,4,plugin,71,909,0.0864737,0.0142782,0.00720129,0.00373273,0.000999001,True,0.002997,True
K28C,1mM,5,centros_4_8_16,orden,paso,4,mm,71,909,0.0840931,0.011141,0.00422305,0.00378363,0.000999001,True,0.002997,True
K28C,1mM,5,centros_4_8_16,orden,paso,4,pt,71,909,0.0840931,0.011141,0.00422305,0.00378363,0.000999001,True,0.002997,True
K28C,1mM,5,centros_4_8_16,orden,paso,4,nsb,71,909,0.0832149,0.0108373,0.00388411,0.00373663,0.000999001,True,0.002997,True
K28C,1mM,5,centros_4_8_16,orden,dwell_paso,4,plugin,71,909,0.232158,0.0118586,0.00569394,0.00302421,0.000999001,True,0.002997,True
K28C,1mM,5,centros_4_8_16,orden,dwell_paso,4,mm,71,909,0.227397,0.00709721,0.000932572,0.00302421,0.000999001,True,0.002997,True
K28C,1mM,5,centros_4_8_16,orden,dwell_paso,4,pt,71,909,0.227397,0.00709721,0.000932572,0.00302421,0.000999001,True,0.002997,True
K28C,1mM,5,centros_4_8_16,orden,dwell_paso,4,nsb,71,909,0.224388,0.00563174,-0.000599312,0.00303063,0.000999001,True,0.002997,True
K28C,1mM,5,centros_4_8_16,orden,evento,8,plugin,71,909,0.779856,0.37454,0.340983,0.0192754,0.000999001,True,0.002997,True
K28C,1mM,5,centros_4_8_16,orden,evento,8,mm,71,909,0.648125,0.212788,0.175489,0.0216298,0.000999001,True,0.002997,True
K28C,1mM,5,centros_4_8_16,orden,evento,8,pt,71,909,0.557659,0.119033,0.0776479,0.0239946,0.000999001,True,0.002997,True
K28C,1mM,5,centros_4_8_16,orden,evento,8,nsb,71,909,0.53641,0.0845812,0.044349,0.0236572,0.000999001,True,0.002997,True
K28C,1mM,5,centros_4_8_16,orden,dwell,8,plugin,71,909,0.104613,0.0668413,0.0508533,0.00953094,0.000999001,True,0.002997,True
K28C,1mM,5,centros_4_8_16,orden,dwell,8,mm,71,909,0.0657288,0.0279568,0.0119688,0.00953094,0.000999001,True,0.002997,True
K28C,1mM,5,centros_4_8_16,orden,dwell,8,pt,71,909,0.0657288,0.0279568,0.0119688,0.00953094,0.000999001,True,0.002997,True
K28C,1mM,5,centros_4_8_16,orden,dwell,8,nsb,71,909,0.0545471,0.0190178,0.00777746,0.00587584,0.000999001,True,0.002997,True
K28C,1mM,5,centros_4_8_16,orden,paso,8,plugin,71,909,0.0864737,0.0142782,0.00720129,0.00373273,0.000999001,True,0.002997,True
K28C,1mM,5,centros_4_8_16,orden,paso,8,mm,71,909,0.0840931,0.011141,0.00422305,0.00378363,0.000999001,True,0.002997,True
K28C,1mM,5,centros_4_8_16,orden,paso,8,pt,71,909,0.0840931,0.011141,0.00422305,0.00378363,0.000999001,True,0.002997,True
K28C,1mM,5,centros_4_8_16,orden,paso,8,nsb,71,909,0.0832149,0.0108373,0.00388411,0.00373663,0.000999001,True,0.002997,True
K28C,1mM,5,centros_4_8_16,orden,dwell_paso,8,plugin,71,909,0.243368,0.0222843,0.0129864,0.00485142,0.000999001,True,0.002997,True
K28C,1mM,5,centros_4_8_16,orden,dwell_paso,8,mm,71,909,0.232258,0.0113357,0.00196223,0.00496557,0.000999001,True,0.002997,True
K28C,1mM,5,centros_4_8_16,orden,dwell_paso,8,pt,71,909,0.232258,0.0113357,0.00195905,0.00495673,0.000999001,True,0.002997,True
K28C,1mM,5,centros_4_8_16,orden,dwell_paso,8,nsb,71,909,0.227783,0.00955363,0.000259291,0.00488547,0.000999001,True,0.002997,True
K28C,1mM,5,centros_4_8_16,paridad,evento,4,plugin,71,909,0.527677,0.139109,0.117136,0.0128156,0.000999001,True,0.002997,True
K28C,1mM,5,centros_4_8_16,paridad,evento,4,mm,71,909,0.471334,0.081772,0.0579744,0.0138573,0.000999001,True,0.002997,True
K28C,1mM,5,centros_4_8_16,paridad,evento,4,pt,71,909,0.432449,0.0466011,0.0227775,0.0134998,0.000999001,True,0.002997,True
K28C,1mM,5,centros_4_8_16,paridad,evento,4,nsb,71,909,0.439677,0.0569931,0.0327115,0.0140814,0.000999001,True,0.002997,True
K28C,1mM,5,centros_4_8_16,paridad,dwell,4,plugin,71,909,0.044551,0.0232314,0.0144249,0.00485232,0.000999001,True,0.002997,True
K28C,1mM,5,centros_4_8_16,paridad,dwell,4,mm,71,909,0.0374089,0.0160893,0.00728283,0.00485232,0.000999001,True,0.002997,True
K28C,1mM,5,centros_4_8_16,paridad,dwell,4,pt,71,909,0.0374089,0.0160893,0.00728283,0.00485232,0.000999001,True,0.002997,True
K28C,1mM,5,centros_4_8_16,paridad,dwell,4,nsb,71,909,0.0326694,0.0115224,0.00439863,0.00364081,0.000999001,True,0.002997,True
K28C,1mM,5,centros_4_8_16,paridad,paso,4,plugin,71,909,0.0864737,0.023489,0.0139681,0.00544295,0.000999001,True,0.002997,True
K28C,1mM,5,centros_4_8_16,paridad,paso,4,mm,71,909,0.0840931,0.0207008,0.0111883,0.00551859,0.000999001,True,0.002997,True
K28C,1mM,5,centros_4_8_16,paridad,paso,4,pt,71,909,0.0840931,0.0207008,0.0111883,0.00551859,0.000999001,True,0.002997,True
K28C,1mM,5,centros_4_8_16,paridad,paso,4,nsb,71,909,0.0832149,0.0201978,0.0107585,0.00545965,0.000999001,True,0.002997,True
K28C,1mM,5,centros_4_8_16,paridad,dwell_paso,4,plugin,71,909,0.232158,0.0149192,0.00798873,0.00377367,0.000999001,True,0.002997,True
K28C,1mM,5,centros_4_8_16,paridad,dwell_paso,4,mm,71,909,0.227397,0.0101578,0.00322736,0.00377367,0.000999001,True,0.002997,True
K28C,1mM,5,centros_4_8_16,paridad,dwell_paso,4,pt,71,909,0.227397,0.0101578,0.00322736,0.00377367,0.000999001,True,0.002997,True
K28C,1mM,5,centros_4_8_16,paridad,dwell_paso,4,nsb,71,909,0.224388,0.00866404,0.00170147,0.00377761,0.000999001,True,0.002997,True
K28C,1mM,5,centros_4_8_16,paridad,evento,8,plugin,71,909,0.779856,0.378627,0.348571,0.0186847,0.000999001,True,0.002997,True
K28C,1mM,5,centros_4_8_16,paridad,evento,8,mm,71,909,0.648125,0.219476,0.18476,0.0210689,0.000999001,True,0.002997,True
K28C,1mM,5,centros_4_8_16,paridad,evento,8,pt,71,909,0.557659,0.127177,0.0876644,0.0234367,0.000999001,True,0.002997,True
K28C,1mM,5,centros_4_8_16,paridad,evento,8,nsb,71,909,0.53641,0.0939536,0.0556523,0.0231684,0.000999001,True,0.002997,True
K28C,1mM,5,centros_4_8_16,paridad,dwell,8,plugin,71,909,0.104613,0.0649496,0.0490093,0.00871105,0.000999001,True,0.002997,True
K28C,1mM,5,centros_4_8_16,paridad,dwell,8,mm,71,909,0.0657288,0.026065,0.0101248,0.00871105,0.000999001,True,0.002997,True
K28C,1mM,5,centros_4_8_16,paridad,dwell,8,pt,71,909,0.0657288,0.026065,0.0101248,0.00871105,0.000999001,True,0.002997,True
K28C,1mM,5,centros_4_8_16,paridad,dwell,8,nsb,71,909,0.0545471,0.0166017,0.00647945,0.00496699,0.000999001,True,0.002997,True
K28C,1mM,5,centros_4_8_16,paridad,paso,8,plugin,71,909,0.0864737,0.023489,0.0139681,0.00544295,0.000999001,True,0.002997,True
K28C,1mM,5,centros_4_8_16,paridad,paso,8,mm,71,909,0.0840931,0.0207008,0.0111883,0.00551859,0.000999001,True,0.002997,True
K28C,1mM,5,centros_4_8_16,paridad,paso,8,pt,71,909,0.0840931,0.0207008,0.0111883,0.00551859,0.000999001,True,0.002997,True
K28C,1mM,5,centros_4_8_16,paridad,paso,8,nsb,71,909,0.0832149,0.0201978,0.0107585,0.00545965,0.000999001,True,0.002997,True
K28C,1mM,5,centros_4_8_16,paridad,dwell_paso,8,plugin,71,909,0.243368,0.0249179,0.0154763,0.00539567,0.000999001,True,0.002997,True
K28C,1mM,5,centros_4_8_16,paridad,dwell_paso,8,mm,71,909,0.232258,0.0143449,0.00448155,0.00552246,0.000999001,True,0.002997,True
K28C,1mM,5,centros_4_8_16,paridad,dwell_paso,8,pt,71,909,0.232258,0.0142962,0.00447758,0.00551493,0.000999001,True,0.002997,True
K28C,1mM,5,centros_4_8_16,paridad,dwell_paso,8,nsb,71,909,0.227783,0.0119106,0.00256231,0.00540295,0.000999001,True,0.002997,True
K28C,1mM,5,terciles,orden,evento,4,plugin,71,909,0.461173,0.138576,0.115913,0.0134337,0.000999001,True,0.002997,True
K28C,1mM,5,terciles,orden,evento,4,mm,71,909,0.388959,0.0533401,0.0296536,0.0140673,0.000999001,True,0.002997,True
K28C,1mM,5,terciles,orden,evento,4,pt,71,909,0.365946,0.0433483,0.0206856,0.0134337,0.000999001,True,0.002997,True
K28C,1mM,5,terciles,orden,evento,4,nsb,71,909,0.36337,0.0325835,0.0094026,0.0137906,0.000999001,True,0.002997,True
K28C,1mM,5,terciles,orden,dwell,4,plugin,71,909,0.044551,0.0265026,0.0164161,0.00567354,0.000999001,True,0.002997,True
K28C,1mM,5,terciles,orden,dwell,4,mm,71,909,0.0374089,0.0193605,0.00927408,0.00567354,0.000999001,True,0.002997,True
K28C,1mM,5,terciles,orden,dwell,4,pt,71,909,0.0374089,0.0193605,0.00927408,0.00567354,0.000999001,True,0.002997,True
K28C,1mM,5,terciles,orden,dwell,4,nsb,71,909,0.0326694,0.0147535,0.00600027,0.00454015,0.000999001,True,0.002997,True
K28C,1mM,5,terciles,orden,paso,4,plugin,71,909,0.06153,0.0124408,0.00606239,0.00335405,0.000999001,True,0.002997,True
K28C,1mM,5,terciles,orden,paso,4,mm,71,909,0.0583557,0.00926655,0.00288815,0.00335405,0.000999001,True,0.002997,True
K28C,1mM,5,terciles,orden,paso,4,pt,71,909,0.0583557,0.00926655,0.00288815,0.00335405,0.000999001,True,0.002997,True
K28C,1mM,5,terciles,orden,paso,4,nsb,71,909,0.0555324,0.00676044,0.00185501,0.00241074,0.000999001,True,0.002997,True
K28C,1mM,5,terciles,orden,dwell_paso,4,plugin,71,909,0.20058,0.0131111,0.00664818,0.00349075,0.000999001,True,0.002997,True
K28C,1mM,5,terciles,orden,dwell_paso,4,mm,71,909,0.195819,0.00834969,0.00188681,0.00349075,0.000999001,True,0.002997,True
K28C,1mM,5,terciles,orden,dwell_paso,4,pt,71,909,0.195819,0.00834969,0.00188681,0.00349075,0.000999001,True,0.002997,True
K28C,1mM,5,terciles,orden,dwell_paso,4,nsb,71,909,0.192328,0.00517107,0.00112048,0.00208709,0.000999001,True,0.002997,True
K28C,1mM,5,terciles,orden,evento,8,plugin,71,909,0.805765,0.500862,0.462286,0.023433,0.000999001,True,0.002997,True
K28C,1mM,5,terciles,orden,evento,8,mm,71,909,0.584362,0.23546,0.1904,0.0275195,0.000999001,True,0.002997,True
K28C,1mM,5,terciles,orden,evento,8,pt,71,909,0.458185,0.082173,0.043388,0.023627,0.000999001,True,0.002997,True
K28C,1mM,5,terciles,orden,evento,8,nsb,71,909,0.411511,0.0461625,4.12174e-05,0.0272453,0.000999001,True,0.002997,True
K28C,1mM,5,terciles,orden,dwell,8,plugin,71,909,0.104613,0.0668413,0.0508533,0.00953094,0.000999001,True,0.002997,True
K28C,1mM,5,terciles,orden,dwell,8,mm,71,909,0.0657288,0.0279568,0.0119688,0.00953094,0.000999001,True,0.002997,True
K28C,1mM,5,terciles,orden,dwell,8,pt,71,909,0.0657288,0.0279568,0.0119688,0.00953094,0.000999001,True,0.002997,True
K28C,1mM,5,terciles,orden,dwell,8,nsb,71,909,0.0545471,0.0190178,0.00777746,0.00587584,0.000999001,True,0.002997,True
K28C,1mM,5,terciles,orden,paso,8,plugin,71,909,0.06153,0.0124408,0.00606239,0.00335405,0.000999001,True,0.002997,True
K28C,1mM,5,terciles,orden,paso,8,mm,71,909,0.0583557,0.00926655,0.00288815,0.00335405,0.000999001,True,0.002997,True
K28C,1mM,5,terciles,orden,paso,8,pt,71,909,0.0583557,0.00926655,0.00288815,0.00335405,0.000999001,True,0.002997,True
K28C,1mM,5,terciles,orden,paso,8,nsb,71,909,0.0555324,0.00676044,0.00185501,0.00241074,0.000999001,True,0.002997,True
K28C,1mM,5,terciles,orden,dwell_paso,8,plugin,71,909,0.208011,0.0230464,0.0134933,0.00496271,0.000999001,True,0.002997,True
K28C,1mM,5,terciles,orden,dwell_paso,8,mm,71,909,0.196901,0.0119366,0.00238341,0.00496271,0.000999001,True,0.002997,True
K28C,1mM,5,terciles,orden,dwell_paso,8,pt,71,909,0.196901,0.0119366,0.00238341,0.00496271,0.000999001,True,0.002997,True
K28C,1mM,5,terciles,orden,dwell_paso,8,nsb,71,909,0.191624,0.0068077,0.0016211,0.00243369,0.000999001,True,0.002997,True
K28C,1mM,5,terciles,paridad,evento,4,plugin,71,909,0.461173,0.150713,0.127475,0.0142751,0.000999001,True,0.002997,True
K28C,1mM,5,terciles,paridad,evento,4,mm,71,909,0.388959,0.0657782,0.0412147,0.0150051,0.000999001,True,0.002997,True
K28C,1mM,5,terciles,paridad,evento,4,pt,71,909,0.365946,0.0554852,0.0322474,0.0142751,0.000999001,True,0.002997,True
K28C,1mM,5,terciles,paridad,evento,4,nsb,71,909,0.36337,0.0466754,0.0222262,0.0145711,0.000999001,True,0.002997,True
K28C,1mM,5,terciles,paridad,dwell,4,plugin,71,909,0.044551,0.0232314,0.0144249,0.00485232,0.000999001,True,0.002997,True
K28C,1mM,5,terciles,paridad,dwell,4,mm,71,909,0.0374089,0.0160893,0.00728283,0.00485232,0.000999001,True,0.002997,True
K28C,1mM,5,terciles,paridad,dwell,4,pt,71,909,0.0374089,0.0160893,0.00728283,0.00485232,0.000999001,True,0.002997,True
K28C,1mM,5,terciles,paridad,dwell,4,nsb,71,909,0.0326694,0.0115224,0.00439863,0.00364081,0.000999001,True,0.002997,True
K28C,1mM,5,terciles,paridad,paso,4,plugin,71,909,0.06153,0.0164569,0.00880519,0.00413045,0.000999001,True,0.002997,True
K28C,1mM,5,terciles,paridad,paso,4,mm,71,909,0.0583557,0.0132827,0.00563095,0.00413045,0.000999001,True,0.002997,True
K28C,1mM,5,terciles,paridad,paso,4,pt,71,909,0.0583557,0.0132827,0.00563095,0.00413045,0.000999001,True,0.002997,True
K28C,1mM,5,terciles,paridad,paso,4,nsb,71,909,0.0555324,0.010646,0.00389318,0.00342269,0.000999001,True,0.002997,True
K28C,1mM,5,terciles,paridad,dwell_paso,4,plugin,71,909,0.20058,0.0176129,0.00973027,0.00430062,0.000999001,True,0.002997,True
K28C,1mM,5,terciles,paridad,dwell_paso,4,mm,71,909,0.195819,0.0128515,0.0049689,0.00430062,0.000999001,True,0.002997,True
K28C,1mM,5,terciles,paridad,dwell_paso,4,pt,71,909,0.195819,0.0128515,0.0049689,0.00430062,0.000999001,True,0.002997,True
K28C,1mM,5,terciles,paridad,dwell_paso,4,nsb,71,909,0.192328,0.00936949,0.00304999,0.00317203,0.000999001,True,0.002997,True
K28C,1mM,5,terciles,paridad,evento,8,plugin,71,909,0.805765,0.512411,0.473818,0.0236359,0.000999001,True,0.002997,True
