id_celda,dwell_medio_ms,forma_gamma,mezcla,largo,n_tray,canal,k,estimador,modo,fpr_h0,magnitud_minima_detectable,potencia_max_barrida
35,10,2,dominante_8nm,200,300,evento,8,plugin,ar1,0.05,0.05,1
35,10,2,dominante_8nm,200,300,evento,8,plugin,limping,0.05,0.2,1
35,10,2,dominante_8nm,200,300,evento,8,mm,ar1,0.05,0.05,1
35,10,2,dominante_8nm,200,300,evento,8,mm,limping,0.05,0.2,1
35,10,2,dominante_8nm,200,300,evento,8,pt,ar1,0.05,0.05,1
35,10,2,dominante_8nm,200,300,evento,8,pt,limping,0.05,0.2,1
35,10,2,dominante_8nm,200,300,dwell_paso,4,plugin,ar1,0.036,,0.056
35,10,2,dominante_8nm,200,300,dwell_paso,4,plugin,limping,0.036,,0.068
35,10,2,dominante_8nm,200,300,dwell_paso,4,mm,ar1,0.036,,0.056
35,10,2,dominante_8nm,200,300,dwell_paso,4,mm,limping,0.036,,0.068
35,10,2,dominante_8nm,200,300,dwell_paso,4,pt,ar1,0.036,,0.056
35,10,2,dominante_8nm,200,300,dwell_paso,4,pt,limping,0.036,,0.068
35,10,2,dominante_8nm,200,300,dwell_paso,4,nsb,ar1,0.036,,0.056
35,10,2,dominante_8nm,200,300,dwell_paso,4,nsb,limping,0.036,,0.068
35,10,2,dominante_8nm,200,300,dwell_paso,8,plugin,ar1,0.034,,0.06
35,10,2,dominante_8nm,200,300,dwell_paso,8,plugin,limping,0.034,,0.062
35,10,2,dominante_8nm,200,300,dwell_paso,8,mm,ar1,0.034,,0.06
35,10,2,dominante_8nm,200,300,dwell_paso,8,mm,limping,0.034,,0.062
35,10,2,dominante_8nm,200,300,dwell_paso,8,pt,ar1,0.034,,0.06
35,10,2,dominante_8nm,200,300,dwell_paso,8,pt,limping,0.034,,0.062
35,10,2,dominante_8nm,200,300,dwell_paso,8,nsb,ar1,0.034,,0.06
35,10,2,dominante_8nm,200,300,dwell_paso,8,nsb,limping,0.034,,0.062
36,10,2,equilibrada,50,50,evento,4,plugin,ar1,0.048,0.2,1
36,10,2,equilibrada,50,50,evento,4,plugin,limping,0.048,0.35,1
36,10,2,equilibrada,50,50,evento,4,mm,ar1,0.048,0.2,1
36,10,2,equilibrada,50,50,evento,4,mm,limping,0.048,0.35,1
36,10,2,equilibrada,50,50,evento,4,pt,ar1,0.048,0.2,1
36,10,2,equilibrada,50,50,evento,4,pt,limping,0.048,0.35,1
36,10,2,equilibrada,50,50,evento,4,nsb,ar1,0.048,0.2,1
36,10,2,equilibrada,50,50,evento,4,nsb,limping,0.048,0.35,1
36,10,2,equilibrada,50,50,evento,8,plugin,ar1,0.038,0.35,1
36,10,2,equilibrada,50,50,evento,8,plugin,limping,0.038,0.35,1
36,10,2,equilibrada,50,50,evento,8,mm,ar1,0.04,0.35,1
36,10,2,equilibrada,50,50,evento,8,mm,limping,0.04,0.35,1
36,10,2,equilibrada,50,50,evento,8,pt,ar1,0.038,0.35,1
36,10,2,equilibrada,50,50,evento,8,pt,limping,0.038,0.35,1
36,10,2,equilibrada,50,50,evento,8,nsb,ar1,0.04,0.35,1
36,10,2,equilibrada,50,50,evento,8,nsb,limping,0.04,0.35,1
36,10,2,equilibrada,50,50,dwell_paso,4,plugin,ar1,0.038,,0.064
36,10,2,equilibrada,50,50,dwell_paso,4,plugin,limping,0.038,,0.054
36,10,2,equilibrada,50,50,dwell_paso,4,mm,ar1,0.038,,0.064
36,10,2,equilibrada,50,50,dwell_paso,4,mm,limping,0.038,,0.054
36,10,2,equilibrada,50,50,dwell_paso,4,pt,ar1,0.038,,0.064
36,10,2,equilibrada,50,50,dwell_paso,4,pt,limping,0.038,,0.054
36,10,2,equilibrada,50,50,dwell_paso,4,nsb,ar1,0.04,,0.062
36,10,2,equilibrada,50,50,dwell_paso,4,nsb,limping,0.04,,0.056
36,10,2,equilibrada,50,50,dwell_paso,8,plugin,ar1,0.038,,0.066
36,10,2,equilibrada,50,50,dwell_paso,8,plugin,limping,0.038,,0.056
36,10,2,equilibrada,50,50,dwell_paso,8,mm,ar1,0.038,,0.066
36,10,2,equilibrada,50,50,dwell_paso,8,mm,limping,0.038,,0.056
36,10,2,equilibrada,50,50,dwell_paso,8,pt,ar1,0.038,,0.066
36,10,2,equilibrada,50,50,dwell_paso,8,pt,limping,0.038,,0.056
36,10,2,equilibrada,50,50,dwell_paso,8,nsb,ar1,0.038,,0.066
36,10,2,equilibrada,50,50,dwell_paso,8,nsb,limping,0.038,,0.056
37,10,2,equilibrada,50,100,evento,4,plugin,ar1,0.046,0.2,1
37,10,2,equilibrada,50,100,evento,4,plugin,limping,0.046,0.35,1
37,10,2,equilibrada,50,100,evento,4,mm,ar1,0.046,0.2,1
37,10,2,equilibrada,50,100,evento,4,mm,limping,0.046,0.35,1
37,10,2,equilibrada,50,100,evento,4,pt,ar1,0.046,0.2,1
37,10,2,equilibrada,50,100,evento,4,pt,limping,0.046,0.35,1
37,10,2,equilibrada,50,100,evento,4,nsb,ar1,0.046,0.2,1
37,10,2,equilibrada,50,100,evento,4,nsb,limping,0.046,0.35,1
37,10,2,equilibrada,50,100,evento,8,plugin,ar1,0.046,0.2,1
37,10,2,equilibrada,50,100,evento,8,plugin,limping,0.046,0.35,1
37,10,2,equilibrada,50,100,evento,8,mm,ar1,0.048,0.2,1
37,10,2,equilibrada,50,100,evento,8,mm,limping,0.048,0.35,1
37,10,2,equilibrada,50,100,evento,8,pt,ar1,0.048,0.2,1
37,10,2,equilibrada,50,100,evento,8,pt,limping,0.048,0.35,1
37,10,2,equilibrada,50,100,dwell,4,plugin,ar1,0.046,0.1,1
37,10,2,equilibrada,50,100,dwell,4,plugin,limping,0.046,0.2,1
37,10,2,equilibrada,50,100,dwell,4,mm,ar1,0.046,0.1,1
37,10,2,equilibrada,50,100,dwell,4,mm,limping,0.046,0.2,1
37,10,2,equilibrada,50,100,dwell,4,pt,ar1,0.046,0.1,1
37,10,2,equilibrada,50,100,dwell,4,pt,limping,0.046,0.2,1
37,10,2,equilibrada,50,100,dwell,4,nsb,ar1,0.046,0.1,1
37,10,2,equilibrada,50,100,dwell,4,nsb,limping,0.046,0.2,1
37,10,2,equilibrada,50,100,dwell,8,plugin,ar1,0.044,0.1,1
37,10,2,equilibrada,50,100,dwell,8,plugin,limping,0.044,0.35,1
37,10,2,equilibrada,50,100,dwell,8,mm,ar1,0.044,0.1,1
37,10,2,equilibrada,50,100,dwell,8,mm,limping,0.044,0.35,1
37,10,2,equilibrada,50,100,dwell,8,pt,ar1,0.044,0.1,1
37,10,2,equilibrada,50,100,dwell,8,pt,limping,0.044,0.35,1
37,10,2,equilibrada,50,100,dwell,8,nsb,ar1,0.042,0.1,1
37,10,2,equilibrada,50,100,dwell,8,nsb,limping,0.042,0.35,1
37,10,2,equilibrada,50,100,paso,4,plugin,ar1,0.044,,0.058
37,10,2,equilibrada,50,100,paso,4,plugin,limping,0.044,,0.064
37,10,2,equilibrada,50,100,paso,4,mm,ar1,0.044,,0.058
37,10,2,equilibrada,50,100,paso,4,mm,limping,0.044,,0.064
37,10,2,equilibrada,50,100,paso,4,pt,ar1,0.044,,0.058
37,10,2,equilibrada,50,100,paso,4,pt,limping,0.044,,0.064
37,10,2,equilibrada,50,100,paso,4,nsb,ar1,0.044,,0.058
37,10,2,equilibrada,50,100,paso,4,nsb,limping,0.044,,0.064
37,10,2,equilibrada,50,100,paso,8,plugin,ar1,0.044,,0.058
37,10,2,equilibrada,50,100,paso,8,plugin,limping,0.044,,0.064
37,10,2,equilibrada,50,100,paso,8,mm,ar1,0.044,,0.058
37,10,2,equilibrada,50,100,paso,8,mm,limping,0.044,,0.064
37,10,2,equilibrada,50,100,paso,8,pt,ar1,0.044,,0.058
37,10,2,equilibrada,50,100,paso,8,pt,limping,0.044,,0.064
37,10,2,equilibrada,50,100,paso,8,nsb,ar1,0.044,,0.058
37,10,2,equilibrada,50,100,paso,8,nsb,limping,0.044,,0.064
37,10,2,equilibrada,50,100,dwell_paso,4,plugin,ar1,0.03,,0.058
37,10,2,equilibrada,50,100,dwell_paso,4,plugin,limping,0.03,,0.062
37,10,2,equilibrada,50,100,dwell_paso,4,mm,ar1,0.03,,0.058
37,10,2,equilibrada,50,100,dwell_paso,4,mm,limping,0.03,,0.062
37,10,2,equilibrada,50,100,dwell_paso,4,pt,ar1,0.03,,0.058
37,10,2,equilibrada,50,100,dwell_paso,4,pt,limping,0.03,,0.062
37,10,2,equilibrada,50,100,dwell_paso,4,nsb,ar1,0.03,,0.058
37,10,2,equilibrada,50,100,dwell_paso,4,nsb,limping,0.03,,0.062
37,10,2,equilibrada,50,100,dwell_paso,8,plugin,ar1,0.042,,0.066
37,10,2,equilibrada,50,100,dwell_paso,8,plugin,limping,0.042,,0.07
37,10,2,equilibrada,50,100,dwell_paso,8,mm,ar1,0.042,,0.066
37,10,2,equilibrada,50,100,dwell_paso,8,mm,limping,0.042,,0.07
37,10,2,equilibrada,50,100,dwell_paso,8,pt,ar1,0.042,,0.066
37,10,2,equilibrada,50,100,dwell_paso,8,pt,limping,0.042,,0.07
37,10,2,equilibrada,50,100,dwell_paso,8,nsb,ar1,0.044,,0.07
37,10,2,equilibrada,50,100,dwell_paso,8,nsb,limping,0.044,,0.07
38,10,2,equilibrada,50,300,evento,8,plugin,ar1,0.048,0.1,1
38,10,2,equilibrada,50,300,evento,8,plugin,limping,0.048,0.35,1
38,10,2,equilibrada,50,300,evento,8,mm,ar1,0.048,0.1,1
38,10,2,equilibrada,50,300,evento,8,mm,limping,0.048,0.35,1
38,10,2,equilibrada,50,300,evento,8,pt,ar1,0.048,0.1,1
38,10,2,equilibrada,50,300,evento,8,pt,limping,0.048,0.35,1
38,10,2,equilibrada,50,300,dwell_paso,4,plugin,ar1,0.048,,0.054
38,10,2,equilibrada,50,300,dwell_paso,4,plugin,limping,0.048,,0.062
38,10,2,equilibrada,50,300,dwell_paso,4,mm,ar1,0.048,,0.054
38,10,2,equilibrada,50,300,dwell_paso,4,mm,limping,0.048,,0.062
38,10,2,equilibrada,50,300,dwell_paso,4,pt,ar1,0.048,,0.054
38,10,2,equilibrada,50,300,dwell_paso,4,pt,limping,0.048,,0.062
38,10,2,equilibrada,50,300,dwell_paso,4,nsb,ar1,0.05,,0.054
38,10,2,equilibrada,50,300,dwell_paso,4,nsb,limping,0.05,,0.062
38,10,2,equilibrada,50,300,dwell_paso,8,plugin,ar1,0.05,,0.062
38,10,2,equilibrada,50,300,dwell_paso,8,plugin,limping,0.05,,0.068
38,10,2,equilibrada,50,300,dwell_paso,8,mm,ar1,0.05,,0.062
38,10,2,equilibrada,50,300,dwell_paso,8,mm,limping,0.05,,0.068
38,10,2,equilibrada,50,300,dwell_paso,8,pt,ar1,0.05,,0.062
38,10,2,equilibrada,50,300,dwell_paso,8,pt,limping,0.05,,0.068
38,10,2,equilibrada,50,300,dwell_paso,8,nsb,ar1,0.05,,0.062
38,10,2,equilibrada,50,300,dwell_paso,8,nsb,limping,0.05,,0.07
39,10,2,equilibrada,100,50,evento,8,plugin,ar1,0.048,0.2,1
39,10,2,equilibrada,100,50,evento,8,plugin,limping,0.048,0.35,1
39,10,2,equilibrada,100,50,evento,8,mm,ar1,0.048,0.2,1
39,10,2,equilibrada,100,50,evento,8,mm,limping,0.048,0.35,1
39,10,2,equilibrada,100,50,evento,8,pt,ar1,0.048,0.2,1
39,10,2,equilibrada,100,50,evento,8,pt,limping,0.048,0.35,1
39,10,2,equilibrada,100,50,evento,8,nsb,ar1,0.05,0.2,1
39,10,2,equilibrada,100,50,evento,8,nsb,limping,0.05,0.35,1
39,10,2,equilibrada,100,50,dwell,4,plugin,ar1,0.04,0.1,1
39,10,2,equilibrada,100,50,dwell,4,plugin,limping,0.04,0.2,1
39,10,2,equilibrada,100,50,dwell,4,mm,ar1,0.04,0.1,1
39,10,2,equilibrada,100,50,dwell,4,mm,limping,0.04,0.2,1
39,10,2,equilibrada,100,50,dwell,4,pt,ar1,0.04,0.1,1
39,10,2,equilibrada,100,50,dwell,4,pt,limping,0.04,0.2,1
39,10,2,equilibrada,100,50,dwell,4,nsb,ar1,0.04,0.1,1
39,10,2,equilibrada,100,50,dwell,4,nsb,limping,0.04,0.2,1
39,10,2,equilibrada,100,50,paso,4,plugin,ar1,0.04,,0.068
39,10,2,equilibrada,100,50,paso,4,plugin,limping,0.04,,0.046
39,10,2,equilibrada,100,50,paso,4,mm,ar1,0.04,,0.068
39,10,2,equilibrada,100,50,paso,4,mm,limping,0.04,,0.046
39,10,2,equilibrada,100,50,paso,4,pt,ar1,0.04,,0.068
39,10,2,equilibrada,100,50,paso,4,pt,limping,0.04,,0.046
39,10,2,equilibrada,100,50,paso,4,nsb,ar1,0.04,,0.068
39,10,2,equilibrada,100,50,paso,4,nsb,limping,0.04,,0.046
39,10,2,equilibrada,100,50,paso,8,plugin,ar1,0.04,,0.068
39,10,2,equilibrada,100,50,paso,8,plugin,limping,0.04,,0.046
39,10,2,equilibrada,100,50,paso,8,mm,ar1,0.04,,0.068
39,10,2,equilibrada,100,50,paso,8,mm,limping,0.04,,0.046
39,10,2,equilibrada,100,50,paso,8,pt,ar1,0.04,,0.068
39,10,2,equilibrada,100,50,paso,8,pt,limping,0.04,,0.046
39,10,2,equilibrada,100,50,paso,8,nsb,ar1,0.04,,0.068
39,10,2,equilibrada,100,50,paso,8,nsb,limping,0.04,,0.046
39,10,2,equilibrada,100,50,dwell_paso,4,plugin,ar1,0.04,,0.072
39,10,2,equilibrada,100,50,dwell_paso,4,plugin,limping,0.04,,0.072
39,10,2,equilibrada,100,50,dwell_paso,4,mm,ar1,0.04,,0.072
39,10,2,equilibrada,100,50,dwell_paso,4,mm,limping,0.04,,0.072
39,10,2,equilibrada,100,50,dwell_paso,4,pt,ar1,0.04,,0.072
39,10,2,equilibrada,100,50,dwell_paso,4,pt,limping,0.04,,0.072
39,10,2,equilibrada,100,50,dwell_paso,4,nsb,ar1,0.042,,0.072
39,10,2,equilibrada,100,50,dwell_paso,4,nsb,limping,0.042,,0.074
39,10,2,equilibrada,100,50,dwell_paso,8,plugin,ar1,0.04,,0.064
39,10,2,equilibrada,100,50,dwell_paso,8,plugin,limping,0.04,,0.062
39,10,2,equilibrada,100,50,dwell_paso,8,mm,ar1,0.04,,0.064
39,10,2,equilibrada,100,50,dwell_paso,8,mm,limping,0.04,,0.062
39,10,2,equilibrada,100,50,dwell_paso,8,pt,ar1,0.04,,0.064
39,10,2,equilibrada,100,50,dwell_paso,8,pt,limping,0.04,,0.062
39,10,2,equilibrada,100,50,dwell_paso,8,nsb,ar1,0.042,,0.064
39,10,2,equilibrada,100,50,dwell_paso,8,nsb,limping,0.042,,0.06
40,10,2,equilibrada,100,100,evento,4,plugin,ar1,0.048,0.1,1
40,10,2,equilibrada,100,100,evento,4,plugin,limping,0.048,0.35,1
40,10,2,equilibrada,100,100,evento,4,mm,ar1,0.048,0.1,1
40,10,2,equilibrada,100,100,evento,4,mm,limping,0.048,0.35,1
40,10,2,equilibrada,100,100,evento,4,pt,ar1,0.048,0.1,1
40,10,2,equilibrada,100,100,evento,4,pt,limping,0.048,0.35,1
40,10,2,equilibrada,100,100,evento,4,nsb,ar1,0.05,0.1,1
40,10,2,equilibrada,100,100,evento,4,nsb,limping,0.05,0.35,1
40,10,2,equilibrada,100,100,evento,8,plugin,ar1,0.034,0.2,1
40,10,2,equilibrada,100,100,evento,8,plugin,limping,0.034,0.35,1
40,10,2,equilibrada,100,100,evento,8,mm,ar1,0.034,0.2,1
40,10,2,equilibrada,100,100,evento,8,mm,limping,0.034,0.35,1
40,10,2,equilibrada,100,100,evento,8,pt,ar1,0.034,0.2,1
40,10,2,equilibrada,100,100,evento,8,pt,limping,0.034,0.35,1
40,10,2,equilibrada,100,100,evento,8,nsb,ar1,0.04,0.2,1
40,10,2,equilibrada,100,100,evento,8,nsb,limping,0.04,0.35,1
40,10,2,equilibrada,100,100,dwell,8,plugin,ar1,0.038,0.1,1
40,10,2,equilibrada,100,100,dwell,8,plugin,limping,0.038,0.2,1
40,10,2,equilibrada,100,100,dwell,8,mm,ar1,0.038,0.1,1
40,10,2,equilibrada,100,100,dwell,8,mm,limping,0.038,0.2,1
40,10,2,equilibrada,100,100,dwell,8,pt,ar1,0.038,0.1,1
40,10,2,equilibrada,100,100,dwell,8,pt,limping,0.038,0.2,1
40,10,2,equilibrada,100,100,dwell,8,nsb,ar1,0.038,0.1,1
40,10,2,equilibrada,100,100,dwell,8,nsb,limping,0.038,0.2,1
41,10,2,equilibrada,100,300,evento,4,plugin,ar1,0.03,0.05,1
41,10,2,equilibrada,100,300,evento,4,plugin,limping,0.03,0.2,1
41,10,2,equilibrada,100,300,evento,4,mm,ar1,0.03,0.05,1
41,10,2,equilibrada,100,300,evento,4,mm,limping,0.03,0.2,1
41,10,2,equilibrada,100,300,evento,4,pt,ar1,0.03,0.05,1
41,10,2,equilibrada,100,300,evento,4,pt,limping,0.03,0.2,1
41,10,2,equilibrada,100,300,evento,4,nsb,ar1,0.032,0.05,1
41,10,2,equilibrada,100,300,evento,4,nsb,limping,0.032,0.2,1
41,10,2,equilibrada,100,300,dwell,4,plugin,ar1,0.046,0.05,1
41,10,2,equilibrada,100,300,dwell,4,plugin,limping,0.046,0.2,1
41,10,2,equilibrada,100,300,dwell,4,mm,ar1,0.046,0.05,1
41,10,2,equilibrada,100,300,dwell,4,mm,limping,0.046,0.2,1
41,10,2,equilibrada,100,300,dwell,4,pt,ar1,0.046,0.05,1
41,10,2,equilibrada,100,300,dwell,4,pt,limping,0.046,0.2,1
41,10,2,equilibrada,100,300,dwell,4,nsb,ar1,0.046,0.05,1
41,10,2,equilibrada,100,300,dwell,4,nsb,limping,0.046,0.2,1
41,10,2,equilibrada,100,300,dwell,8,plugin,ar1,0.04,0.05,1
41,10,2,equilibrada,100,300,dwell,8,plugin,limping,0.04,0.2,1
41,10,2,equilibrada,100,300,dwell,8,mm,ar1,0.04,0.05,1
41,10,2,equilibrada,100,300,dwell,8,mm,limping,0.04,0.2,1
41,10,2,equilibrada,100,300,dwell,8,pt,ar1,0.04,0.05,1
41,10,2,equilibrada,100,300,dwell,8,pt,limping,0.04,0.2,1
41,10,2,equilibrada,100,300,dwell,8,nsb,ar1,0.038,0.05,1
41,10,2,equilibrada,100,300,dwell,8,nsb,limping,0.038,0.2,1
42,10,2,equilibrada,200,50,dwell,4,plugin,ar1,0.03,0.05,1
42,10,2,equilibrada,200,50,dwell,4,plugin,limping,0.03,0.2,1
42,10,2,equilibrada,200,50,dwell,4,mm,ar1,0.03,0.05,1
42,10,2,equilibrada,200,50,dwell,4,mm,limping,0.03,0.2,1
42,10,2,equilibrada,200,50,dwell,4,pt,ar1,0.03,0.05,1
42,10,2,equilibrada,200,50,dwell,4,pt,limping,0.03,0.2,1
42,10,2,equilibrada,200,50,dwell,4,nsb,ar1,0.03,0.05,1
42,10,2,equilibrada,200,50,dwell,4,nsb,limping,0.03,0.2,1
42,10,2,equilibrada,200,50,dwell,8,plugin,ar1,0.038,0.1,1
42,10,2,equilibrada,200,50,dwell,8,plugin,limping,0.038,0.2,1
42,10,2,equilibrada,200,50,dwell,8,mm,ar1,0.038,0.1,1
42,10,2,equilibrada,200,50,dwell,8,mm,limping,0.038,0.2,1
42,10,2,equilibrada,200,50,dwell,8,pt,ar1,0.038,0.1,1
42,10,2,equilibrada,200,50,dwell,8,pt,limping,0.038,0.2,1
42,10,2,equilibrada,200,50,dwell,8,nsb,ar1,0.042,0.1,1
42,10,2,equilibrada,200,50,dwell,8,nsb,limping,0.042,0.2,1
42,10,2,equilibrada,200,50,dwell_paso,4,plugin,ar1,0.046,,0.066
42,10,2,equilibrada,200,50,dwell_paso,4,plugin,limping,0.046,,0.068
42,10,2,equilibrada,200,50,dwell_paso,4,mm,ar1,0.046,,0.066
42,10,2,equilibrada,200,50,dwell_paso,4,mm,limping,0.046,,0.068
42,10,2,equilibrada,200,50,dwell_paso,4,pt,ar1,0.046,,0.066
42,10,2,equilibrada,200,50,dwell_paso,4,pt,limping,0.046,,0.068
42,10,2,equilibrada,200,50,dwell_paso,4,nsb,ar1,0.046,,0.064
42,10,2,equilibrada,200,50,dwell_paso,4,nsb,limping,0.046,,0.07
43,10,2,equilibrada,200,100,evento,4,nsb,ar1,0.05,0.1,1
43,10,2,equilibrada,200,100,evento,4,nsb,limping,0.05,0.2,1
43,10,2,equilibrada,200,100,paso,4,plugin,ar1,0.044,,0.064
43,10,2,equilibrada,200,100,paso,4,plugin,limping,0.044,,0.07
43,10,2,equilibrada,200,100,paso,4,mm,ar1,0.044,,0.064
43,10,2,equilibrada,200,100,paso,4,mm,limping,0.044,,0.07
43,10,2,equilibrada,200,100,paso,4,pt,ar1,0.044,,0.064
43,10,2,equilibrada,200,100,paso,4,pt,limping,0.044,,0.07
43,10,2,equilibrada,200,100,paso,4,nsb,ar1,0.044,,0.064
43,10,2,equilibrada,200,100,paso,4,nsb,limping,0.044,,0.07
43,10,2,equilibrada,200,100,paso,8,plugin,ar1,0.044,,0.064
43,10,2,equilibrada,200,100,paso,8,plugin,limping,0.044,,0.07
43,10,2,equilibrada,200,100,paso,8,mm,ar1,0.044,,0.064
43,10,2,equilibrada,200,100,paso,8,mm,limping,0.044,,0.07
43,10,2,equilibrada,200,100,paso,8,pt,ar1,0.044,,0.064
43,10,2,equilibrada,200,100,paso,8,pt,limping,0.044,,0.07
43,10,2,equilibrada,200,100,paso,8,nsb,ar1,0.044,,0.064
43,10,2,equilibrada,200,100,paso,8,nsb,limping,0.044,,0.07
43,10,2,equilibrada,200,100,dwell_paso,4,plugin,ar1,0.042,,0.072
43,10,2,equilibrada,200,100,dwell_paso,4,plugin,limping,0.042,,0.056
43,10,2,equilibrada,200,100,dwell_paso,4,mm,ar1,0.042,,0.072
43,10,2,equilibrada,200,100,dwell_paso,4,mm,limping,0.042,,0.056
43,10,2,equilibrada,200,100,dwell_paso,4,pt,ar1,0.042,,0.072
43,10,2,equilibrada,200,100,dwell_paso,4,pt,limping,0.042,,0.056
43,10,2,equilibrada,200,100,dwell_paso,4,nsb,ar1,0.042,,0.072
43,10,2,equilibrada,200,100,dwell_paso,4,nsb,limping,0.042,,0.056
43,10,2,equilibrada,200,100,dwell_paso,8,plugin,ar1,0.042,,0.068
43,10,2,equilibrada,200,100,dwell_paso,8,plugin,limping,0.042,,0.056
43,10,2,equilibrada,200,100,dwell_paso,8,mm,ar1,0.042,,0.068
43,10,2,equilibrada,200,100,dwell_paso,8,mm,limping,0.042,,0.056
43,10,2,equilibrada,200,100,dwell_paso,8,pt,ar1,0.042,,0.068
43,10,2,equilibrada,200,100,dwell_paso,8,pt,limping,0.042,,0.056
43,10,2,equilibrada,200,100,dwell_paso,8,nsb,ar1,0.042,,0.068
43,10,2,equilibrada,200,100,dwell_paso,8,nsb,limping,0.042,,0.056
44,10,2,equilibrada,200,300,evento,4,plugin,ar1,0.048,0.05,1
44,10,2,equilibrada,200,300,evento,4,plugin,limping,0.048,0.2,1
44,10,2,equilibrada,200,300,evento,4,mm,ar1,0.048,0.05,1
44,10,2,equilibrada,200,300,evento,4,mm,limping,0.048,0.2,1
44,10,2,equilibrada,200,300,evento,4,pt,ar1,0.048,0.05,1
44,10,2,equilibrada,200,300,evento,4,pt,limping,0.048,0.2,1
44,10,2,equilibrada,200,300,evento,4,nsb,ar1,0.048,0.05,1
44,10,2,equilibrada,200,300,evento,4,nsb,limping,0.048,0.2,1
44,10,2,equilibrada,200,300,dwell,4,plugin,ar1,0.042,0.05,1
44,10,2,equilibrada,200,300,dwell,4,plugin,limping,0.042,0.2,1
44,10,2,equilibrada,200,300,dwell,4,mm,ar1,0.042,0.05,1
44,10,2,equilibrada,200,300,dwell,4,mm,limping,0.042,0.2,1
44,10,2,equilibrada,200,300,dwell,4,pt,ar1,0.042,0.05,1
44,10,2,equilibrada,200,300,dwell,4,pt,limping,0.042,0.2,1
44,10,2,equilibrada,200,300,dwell,4,nsb,ar1,0.044,0.05,1
44,10,2,equilibrada,200,300,dwell,4,nsb,limping,0.044,0.2,1
44,10,2,equilibrada,200,300,dwell,8,plugin,ar1,0.046,0.05,1
44,10,2,equilibrada,200,300,dwell,8,plugin,limping,0.046,0.2,1
44,10,2,equilibrada,200,300,dwell,8,mm,ar1,0.046,0.05,1
44,10,2,equilibrada,200,300,dwell,8,mm,limping,0.046,0.2,1
44,10,2,equilibrada,200,300,dwell,8,pt,ar1,0.046,0.05,1
44,10,2,equilibrada,200,300,dwell,8,pt,limping,0.046,0.2,1
44,10,2,equilibrada,200,300,dwell,8,nsb,ar1,0.046,0.05,1
44,10,2,equilibrada,200,300,dwell,8,nsb,limping,0.046,0.2,1
44,10,2,equilibrada,200,300,dwell_paso,4,plugin,ar1,0.048,,0.056
44,10,2,equilibrada,200,300,dwell_paso,4,plugin,limping,0.048,,0.07
44,10,2,equilibrada,200,300,dwell_paso,4,mm,ar1,0.048,,0.056
44,10,2,equilibrada,200,300,dwell_paso,4,mm,limping,0.048,,0.07
44,10,2,equilibrada,200,300,dwell_paso,4,pt,ar1,0.048,,0.056
44,10,2,equilibrada,200,300,dwell_paso,4,pt,limping,0.048,,0.07
44,10,2,equilibrada,200,300,dwell_paso,4,nsb,ar1,0.046,,0.054
44,10,2,equilibrada,200,300,dwell_paso,4,nsb,limping,0.046,,0.068
44,10,2,equilibrada,200,300,dwell_paso,8,plugin,ar1,0.044,,0.056
44,10,2,equilibrada,200,300,dwell_paso,8,plugin,limping,0.044,,0.056
44,10,2,equilibrada,200,300,dwell_paso,8,mm,ar1,0.044,,0.056
44,10,2,equilibrada,200,300,dwell_paso,8,mm,limping,0.044,,0.056
44,10,2,equilibrada,200,300,dwell_paso,8,pt,ar1,0.044,,0.056
44,10,2,equilibrada,200,300,dwell_paso,8,pt,limping,0.044,,0.056
44,10,2,equilibrada,200,300,dwell_paso,8,nsb,ar1,0.048,,0.062
44,10,2,equilibrada,200,300,dwell_paso,8,nsb,limping,0.048,,0.054
45,10,2,sesgada_4nm,50,50,evento,4,plugin,ar1,0.04,0.2,1
45,10,2,sesgada_4nm,50,50,evento,4,plugin,limping,0.04,0.35,1
45,10,2,sesgada_4nm,50,50,evento,4,mm,ar1,0.036,0.2,1
45,10,2,sesgada_4nm,50,50,evento,4,mm,limping,0.036,0.35,1
45,10,2,sesgada_4nm,50,50,evento,4,pt,ar1,0.04,0.2,1
45,10,2,sesgada_4nm,50,50,evento,4,pt,limping,0.04,0.35,1
45,10,2,sesgada_4nm,50,50,evento,4,nsb,ar1,0.038,0.2,1
45,10,2,sesgada_4nm,50,50,evento,4,nsb,limping,0.038,0.35,1
45,10,2,sesgada_4nm,50,50,dwell,8,plugin,ar1,0.044,0.2,1
45,10,2,sesgada_4nm,50,50,dwell,8,plugin,limping,0.044,0.35,1
45,10,2,sesgada_4nm,50,50,dwell,8,mm,ar1,0.044,0.2,1
45,10,2,sesgada_4nm,50,50,dwell,8,mm,limping,0.044,0.35,1
45,10,2,sesgada_4nm,50,50,dwell,8,pt,ar1,0.044,0.2,1
45,10,2,sesgada_4nm,50,50,dwell,8,pt,limping,0.044,0.35,1
45,10,2,sesgada_4nm,50,50,dwell,8,nsb,ar1,0.046,0.2,1
45,10,2,sesgada_4nm,50,50,dwell,8,nsb,limping,0.046,0.35,1
45,10,2,sesgada_4nm,50,50,dwell_paso,4,plugin,ar1,0.042,,0.062
45,10,2,sesgada_4nm,50,50,dwell_paso,4,plugin,limping,0.042,,0.06
45,10,2,sesgada_4nm,50,50,dwell_paso,4,mm,ar1,0.042,,0.062
45,10,2,sesgada_4nm,50,50,dwell_paso,4,mm,limping,0.042,,0.06
