id_sint,id_celda_real,constructo,cond,forma_gamma,mezcla,id_cond,modo,delta,rho,canal,k,estimador,n_replicas,tasa
44,7,T324C,100uM,1,sesgada_4nm,8,ar1,0,0.2,evento,4,nsb,500,0.358
44,7,T324C,100uM,1,sesgada_4nm,8,ar1,0,0.2,evento,8,plugin,500,0.248
44,7,T324C,100uM,1,sesgada_4nm,8,ar1,0,0.2,evento,8,mm,500,0.24
44,7,T324C,100uM,1,sesgada_4nm,8,ar1,0,0.2,evento,8,pt,500,0.222
44,7,T324C,100uM,1,sesgada_4nm,8,ar1,0,0.2,evento,8,nsb,500,0.236
44,7,T324C,100uM,1,sesgada_4nm,8,ar1,0,0.2,dwell,4,plugin,500,0.936
44,7,T324C,100uM,1,sesgada_4nm,8,ar1,0,0.2,dwell,4,mm,500,0.936
44,7,T324C,100uM,1,sesgada_4nm,8,ar1,0,0.2,dwell,4,pt,500,0.936
44,7,T324C,100uM,1,sesgada_4nm,8,ar1,0,0.2,dwell,4,nsb,500,0.936
44,7,T324C,100uM,1,sesgada_4nm,8,ar1,0,0.2,dwell,8,plugin,500,0.734
44,7,T324C,100uM,1,sesgada_4nm,8,ar1,0,0.2,dwell,8,mm,500,0.734
44,7,T324C,100uM,1,sesgada_4nm,8,ar1,0,0.2,dwell,8,pt,500,0.734
44,7,T324C,100uM,1,sesgada_4nm,8,ar1,0,0.2,dwell,8,nsb,500,0.742
44,7,T324C,100uM,1,sesgada_4nm,8,ar1,0,0.2,paso,4,plugin,500,0.066
44,7,T324C,100uM,1,sesgada_4nm,8,ar1,0,0.2,paso,4,mm,500,0.066
44,7,T324C,100uM,1,sesgada_4nm,8,ar1,0,0.2,paso,4,pt,500,0.066
44,7,T324C,100uM,1,sesgada_4nm,8,ar1,0,0.2,paso,4,nsb,500,0.07
44,7,T324C,100uM,1,sesgada_4nm,8,ar1,0,0.2,paso,8,plugin,500,0.066
44,7,T324C,100uM,1,sesgada_4nm,8,ar1,0,0.2,paso,8,mm,500,0.066
44,7,T324C,100uM,1,sesgada_4nm,8,ar1,0,0.2,paso,8,pt,500,0.066
44,7,T324C,100uM,1,sesgada_4nm,8,ar1,0,0.2,paso,8,nsb,500,0.07
44,7,T324C,100uM,1,sesgada_4nm,8,ar1,0,0.2,dwell_paso,4,plugin,500,0.062
44,7,T324C,100uM,1,sesgada_4nm,8,ar1,0,0.2,dwell_paso,4,mm,500,0.062
44,7,T324C,100uM,1,sesgada_4nm,8,ar1,0,0.2,dwell_paso,4,pt,500,0.062
44,7,T324C,100uM,1,sesgada_4nm,8,ar1,0,0.2,dwell_paso,4,nsb,500,0.064
44,7,T324C,100uM,1,sesgada_4nm,8,ar1,0,0.2,dwell_paso,8,plugin,500,0.058
44,7,T324C,100uM,1,sesgada_4nm,8,ar1,0,0.2,dwell_paso,8,mm,500,0.058
44,7,T324C,100uM,1,sesgada_4nm,8,ar1,0,0.2,dwell_paso,8,pt,500,0.058
44,7,T324C,100uM,1,sesgada_4nm,8,ar1,0,0.2,dwell_paso,8,nsb,500,0.06
44,7,T324C,100uM,1,sesgada_4nm,9,ar1,0,0.35,evento,4,plugin,500,0.986
44,7,T324C,100uM,1,sesgada_4nm,9,ar1,0,0.35,evento,4,mm,500,0.978
44,7,T324C,100uM,1,sesgada_4nm,9,ar1,0,0.35,evento,4,pt,500,0.986
44,7,T324C,100uM,1,sesgada_4nm,9,ar1,0,0.35,evento,4,nsb,500,0.978
44,7,T324C,100uM,1,sesgada_4nm,9,ar1,0,0.35,evento,8,plugin,500,0.882
44,7,T324C,100uM,1,sesgada_4nm,9,ar1,0,0.35,evento,8,mm,500,0.858
44,7,T324C,100uM,1,sesgada_4nm,9,ar1,0,0.35,evento,8,pt,500,0.804
44,7,T324C,100uM,1,sesgada_4nm,9,ar1,0,0.35,evento,8,nsb,500,0.856
44,7,T324C,100uM,1,sesgada_4nm,9,ar1,0,0.35,dwell,4,plugin,500,1
44,7,T324C,100uM,1,sesgada_4nm,9,ar1,0,0.35,dwell,4,mm,500,1
44,7,T324C,100uM,1,sesgada_4nm,9,ar1,0,0.35,dwell,4,pt,500,1
44,7,T324C,100uM,1,sesgada_4nm,9,ar1,0,0.35,dwell,4,nsb,500,1
44,7,T324C,100uM,1,sesgada_4nm,9,ar1,0,0.35,dwell,8,plugin,500,1
44,7,T324C,100uM,1,sesgada_4nm,9,ar1,0,0.35,dwell,8,mm,500,1
44,7,T324C,100uM,1,sesgada_4nm,9,ar1,0,0.35,dwell,8,pt,500,1
44,7,T324C,100uM,1,sesgada_4nm,9,ar1,0,0.35,dwell,8,nsb,500,1
44,7,T324C,100uM,1,sesgada_4nm,9,ar1,0,0.35,paso,4,plugin,500,0.046
44,7,T324C,100uM,1,sesgada_4nm,9,ar1,0,0.35,paso,4,mm,500,0.046
44,7,T324C,100uM,1,sesgada_4nm,9,ar1,0,0.35,paso,4,pt,500,0.046
44,7,T324C,100uM,1,sesgada_4nm,9,ar1,0,0.35,paso,4,nsb,500,0.048
44,7,T324C,100uM,1,sesgada_4nm,9,ar1,0,0.35,paso,8,plugin,500,0.046
44,7,T324C,100uM,1,sesgada_4nm,9,ar1,0,0.35,paso,8,mm,500,0.046
44,7,T324C,100uM,1,sesgada_4nm,9,ar1,0,0.35,paso,8,pt,500,0.046
44,7,T324C,100uM,1,sesgada_4nm,9,ar1,0,0.35,paso,8,nsb,500,0.048
44,7,T324C,100uM,1,sesgada_4nm,9,ar1,0,0.35,dwell_paso,4,plugin,500,0.03
44,7,T324C,100uM,1,sesgada_4nm,9,ar1,0,0.35,dwell_paso,4,mm,500,0.03
44,7,T324C,100uM,1,sesgada_4nm,9,ar1,0,0.35,dwell_paso,4,pt,500,0.03
44,7,T324C,100uM,1,sesgada_4nm,9,ar1,0,0.35,dwell_paso,4,nsb,500,0.03
44,7,T324C,100uM,1,sesgada_4nm,9,ar1,0,0.35,dwell_paso,8,plugin,500,0.03
44,7,T324C,100uM,1,sesgada_4nm,9,ar1,0,0.35,dwell_paso,8,mm,500,0.03
44,7,T324C,100uM,1,sesgada_4nm,9,ar1,0,0.35,dwell_paso,8,pt,500,0.03
44,7,T324C,100uM,1,sesgada_4nm,9,ar1,0,0.35,dwell_paso,8,nsb,500,0.034
44,7,T324C,100uM,1,sesgada_4nm,10,ar1,0,0.5,evento,4,plugin,500,1
44,7,T324C,100uM,1,sesgada_4nm,10,ar1,0,0.5,evento,4,mm,500,1
44,7,T324C,100uM,1,sesgada_4nm,10,ar1,0,0.5,evento,4,pt,500,1
44,7,T324C,100uM,1,sesgada_4nm,10,ar1,0,0.5,evento,4,nsb,500,1
44,7,T324C,100uM,1,sesgada_4nm,10,ar1,0,0.5,evento,8,plugin,500,1
44,7,T324C,100uM,1,sesgada_4nm,10,ar1,0,0.5,evento,8,mm,500,1
44,7,T324C,100uM,1,sesgada_4nm,10,ar1,0,0.5,evento,8,pt,500,1
44,7,T324C,100uM,1,sesgada_4nm,10,ar1,0,0.5,evento,8,nsb,500,1
44,7,T324C,100uM,1,sesgada_4nm,10,ar1,0,0.5,dwell,4,plugin,500,1
44,7,T324C,100uM,1,sesgada_4nm,10,ar1,0,0.5,dwell,4,mm,500,1
44,7,T324C,100uM,1,sesgada_4nm,10,ar1,0,0.5,dwell,4,pt,500,1
44,7,T324C,100uM,1,sesgada_4nm,10,ar1,0,0.5,dwell,4,nsb,500,1
44,7,T324C,100uM,1,sesgada_4nm,10,ar1,0,0.5,dwell,8,plugin,500,1
44,7,T324C,100uM,1,sesgada_4nm,10,ar1,0,0.5,dwell,8,mm,500,1
44,7,T324C,100uM,1,sesgada_4nm,10,ar1,0,0.5,dwell,8,pt,500,1
44,7,T324C,100uM,1,sesgada_4nm,10,ar1,0,0.5,dwell,8,nsb,500,1
44,7,T324C,100uM,1,sesgada_4nm,10,ar1,0,0.5,paso,4,plugin,500,0.058
44,7,T324C,100uM,1,sesgada_4nm,10,ar1,0,0.5,paso,4,mm,500,0.058
44,7,T324C,100uM,1,sesgada_4nm,10,ar1,0,0.5,paso,4,pt,500,0.058
44,7,T324C,100uM,1,sesgada_4nm,10,ar1,0,0.5,paso,4,nsb,500,0.058
44,7,T324C,100uM,1,sesgada_4nm,10,ar1,0,0.5,paso,8,plugin,500,0.058
44,7,T324C,100uM,1,sesgada_4nm,10,ar1,0,0.5,paso,8,mm,500,0.058
44,7,T324C,100uM,1,sesgada_4nm,10,ar1,0,0.5,paso,8,pt,500,0.058
44,7,T324C,100uM,1,sesgada_4nm,10,ar1,0,0.5,paso,8,nsb,500,0.058
44,7,T324C,100uM,1,sesgada_4nm,10,ar1,0,0.5,dwell_paso,4,plugin,500,0.05
44,7,T324C,100uM,1,sesgada_4nm,10,ar1,0,0.5,dwell_paso,4,mm,500,0.05
44,7,T324C,100uM,1,sesgada_4nm,10,ar1,0,0.5,dwell_paso,4,pt,500,0.05
44,7,T324C,100uM,1,sesgada_4nm,10,ar1,0,0.5,dwell_paso,4,nsb,500,0.052
44,7,T324C,100uM,1,sesgada_4nm,10,ar1,0,0.5,dwell_paso,8,plugin,500,0.046
44,7,T324C,100uM,1,sesgada_4nm,10,ar1,0,0.5,dwell_paso,8,mm,500,0.046
44,7,T324C,100uM,1,sesgada_4nm,10,ar1,0,0.5,dwell_paso,8,pt,500,0.046
44,7,T324C,100uM,1,sesgada_4nm,10,ar1,0,0.5,dwell_paso,8,nsb,500,0.048
45,7,T324C,100uM,2,equilibrada,0,H0,0,0,evento,4,plugin,500,0.07
45,7,T324C,100uM,2,equilibrada,0,H0,0,0,evento,4,mm,500,0.07
45,7,T324C,100uM,2,equilibrada,0,H0,0,0,evento,4,pt,500,0.07
45,7,T324C,100uM,2,equilibrada,0,H0,0,0,evento,4,nsb,500,0.07
45,7,T324C,100uM,2,equilibrada,0,H0,0,0,evento,8,plugin,500,0.048
45,7,T324C,100uM,2,equilibrada,0,H0,0,0,evento,8,mm,500,0.048
45,7,T324C,100uM,2,equilibrada,0,H0,0,0,evento,8,pt,500,0.048
45,7,T324C,100uM,2,equilibrada,0,H0,0,0,evento,8,nsb,500,0.048
45,7,T324C,100uM,2,equilibrada,0,H0,0,0,dwell,4,plugin,500,0.05
45,7,T324C,100uM,2,equilibrada,0,H0,0,0,dwell,4,mm,500,0.05
45,7,T324C,100uM,2,equilibrada,0,H0,0,0,dwell,4,pt,500,0.05
45,7,T324C,100uM,2,equilibrada,0,H0,0,0,dwell,4,nsb,500,0.048
45,7,T324C,100uM,2,equilibrada,0,H0,0,0,dwell,8,plugin,500,0.048
45,7,T324C,100uM,2,equilibrada,0,H0,0,0,dwell,8,mm,500,0.048
45,7,T324C,100uM,2,equilibrada,0,H0,0,0,dwell,8,pt,500,0.048
45,7,T324C,100uM,2,equilibrada,0,H0,0,0,dwell,8,nsb,500,0.054
45,7,T324C,100uM,2,equilibrada,0,H0,0,0,paso,4,plugin,500,0.052
45,7,T324C,100uM,2,equilibrada,0,H0,0,0,paso,4,mm,500,0.052
45,7,T324C,100uM,2,equilibrada,0,H0,0,0,paso,4,pt,500,0.052
45,7,T324C,100uM,2,equilibrada,0,H0,0,0,paso,4,nsb,500,0.054
45,7,T324C,100uM,2,equilibrada,0,H0,0,0,paso,8,plugin,500,0.052
45,7,T324C,100uM,2,equilibrada,0,H0,0,0,paso,8,mm,500,0.052
45,7,T324C,100uM,2,equilibrada,0,H0,0,0,paso,8,pt,500,0.052
45,7,T324C,100uM,2,equilibrada,0,H0,0,0,paso,8,nsb,500,0.054
45,7,T324C,100uM,2,equilibrada,0,H0,0,0,dwell_paso,4,plugin,500,0.064
45,7,T324C,100uM,2,equilibrada,0,H0,0,0,dwell_paso,4,mm,500,0.064
45,7,T324C,100uM,2,equilibrada,0,H0,0,0,dwell_paso,4,pt,500,0.064
45,7,T324C,100uM,2,equilibrada,0,H0,0,0,dwell_paso,4,nsb,500,0.064
45,7,T324C,100uM,2,equilibrada,0,H0,0,0,dwell_paso,8,plugin,500,0.068
45,7,T324C,100uM,2,equilibrada,0,H0,0,0,dwell_paso,8,mm,500,0.068
45,7,T324C,100uM,2,equilibrada,0,H0,0,0,dwell_paso,8,pt,500,0.068
45,7,T324C,100uM,2,equilibrada,0,H0,0,0,dwell_paso,8,nsb,500,0.066
45,7,T324C,100uM,2,equilibrada,1,limping,0.05,0,evento,4,plugin,500,0.032
45,7,T324C,100uM,2,equilibrada,1,limping,0.05,0,evento,4,mm,500,0.03
45,7,T324C,100uM,2,equilibrada,1,limping,0.05,0,evento,4,pt,500,0.032
45,7,T324C,100uM,2,equilibrada,1,limping,0.05,0,evento,4,nsb,500,0.042
45,7,T324C,100uM,2,equilibrada,1,limping,0.05,0,evento,8,plugin,500,0.066
45,7,T324C,100uM,2,equilibrada,1,limping,0.05,0,evento,8,mm,500,0.064
45,7,T324C,100uM,2,equilibrada,1,limping,0.05,0,evento,8,pt,500,0.066
45,7,T324C,100uM,2,equilibrada,1,limping,0.05,0,evento,8,nsb,500,0.058
45,7,T324C,100uM,2,equilibrada,1,limping,0.05,0,dwell,4,plugin,500,0.044
45,7,T324C,100uM,2,equilibrada,1,limping,0.05,0,dwell,4,mm,500,0.044
45,7,T324C,100uM,2,equilibrada,1,limping,0.05,0,dwell,4,pt,500,0.044
45,7,T324C,100uM,2,equilibrada,1,limping,0.05,0,dwell,4,nsb,500,0.042
45,7,T324C,100uM,2,equilibrada,1,limping,0.05,0,dwell,8,plugin,500,0.038
45,7,T324C,100uM,2,equilibrada,1,limping,0.05,0,dwell,8,mm,500,0.038
45,7,T324C,100uM,2,equilibrada,1,limping,0.05,0,dwell,8,pt,500,0.038
45,7,T324C,100uM,2,equilibrada,1,limping,0.05,0,dwell,8,nsb,500,0.036
45,7,T324C,100uM,2,equilibrada,1,limping,0.05,0,paso,4,plugin,500,0.052
45,7,T324C,100uM,2,equilibrada,1,limping,0.05,0,paso,4,mm,500,0.052
45,7,T324C,100uM,2,equilibrada,1,limping,0.05,0,paso,4,pt,500,0.052
45,7,T324C,100uM,2,equilibrada,1,limping,0.05,0,paso,4,nsb,500,0.052
45,7,T324C,100uM,2,equilibrada,1,limping,0.05,0,paso,8,plugin,500,0.052
45,7,T324C,100uM,2,equilibrada,1,limping,0.05,0,paso,8,mm,500,0.052
45,7,T324C,100uM,2,equilibrada,1,limping,0.05,0,paso,8,pt,500,0.052
45,7,T324C,100uM,2,equilibrada,1,limping,0.05,0,paso,8,nsb,500,0.052
45,7,T324C,100uM,2,equilibrada,1,limping,0.05,0,dwell_paso,4,plugin,500,0.048
45,7,T324C,100uM,2,equilibrada,1,limping,0.05,0,dwell_paso,4,mm,500,0.048
45,7,T324C,100uM,2,equilibrada,1,limping,0.05,0,dwell_paso,4,pt,500,0.048
45,7,T324C,100uM,2,equilibrada,1,limping,0.05,0,dwell_paso,4,nsb,500,0.048
45,7,T324C,100uM,2,equilibrada,1,limping,0.05,0,dwell_paso,8,plugin,500,0.052
45,7,T324C,100uM,2,equilibrada,1,limping,0.05,0,dwell_paso,8,mm,500,0.052
45,7,T324C,100uM,2,equilibrada,1,limping,0.05,0,dwell_paso,8,pt,500,0.052
45,7,T324C,100uM,2,equilibrada,1,limping,0.05,0,dwell_paso,8,nsb,500,0.056
45,7,T324C,100uM,2,equilibrada,2,limping,0.1,0,evento,4,plugin,500,0.07
45,7,T324C,100uM,2,equilibrada,2,limping,0.1,0,evento,4,mm,500,0.066
45,7,T324C,100uM,2,equilibrada,2,limping,0.1,0,evento,4,pt,500,0.07
45,7,T324C,100uM,2,equilibrada,2,limping,0.1,0,evento,4,nsb,500,0.066
45,7,T324C,100uM,2,equilibrada,2,limping,0.1,0,evento,8,plugin,500,0.056
45,7,T324C,100uM,2,equilibrada,2,limping,0.1,0,evento,8,mm,500,0.056
45,7,T324C,100uM,2,equilibrada,2,limping,0.1,0,evento,8,pt,500,0.056
45,7,T324C,100uM,2,equilibrada,2,limping,0.1,0,evento,8,nsb,500,0.054
45,7,T324C,100uM,2,equilibrada,2,limping,0.1,0,dwell,4,plugin,500,0.056
45,7,T324C,100uM,2,equilibrada,2,limping,0.1,0,dwell,4,mm,500,0.056
45,7,T324C,100uM,2,equilibrada,2,limping,0.1,0,dwell,4,pt,500,0.056
45,7,T324C,100uM,2,equilibrada,2,limping,0.1,0,dwell,4,nsb,500,0.054
45,7,T324C,100uM,2,equilibrada,2,limping,0.1,0,dwell,8,plugin,500,0.05
45,7,T324C,100uM,2,equilibrada,2,limping,0.1,0,dwell,8,mm,500,0.05
45,7,T324C,100uM,2,equilibrada,2,limping,0.1,0,dwell,8,pt,500,0.05
45,7,T324C,100uM,2,equilibrada,2,limping,0.1,0,dwell,8,nsb,500,0.05
45,7,T324C,100uM,2,equilibrada,2,limping,0.1,0,paso,4,plugin,500,0.052
45,7,T324C,100uM,2,equilibrada,2,limping,0.1,0,paso,4,mm,500,0.052
45,7,T324C,100uM,2,equilibrada,2,limping,0.1,0,paso,4,pt,500,0.052
45,7,T324C,100uM,2,equilibrada,2,limping,0.1,0,paso,4,nsb,500,0.052
45,7,T324C,100uM,2,equilibrada,2,limping,0.1,0,paso,8,plugin,500,0.052
45,7,T324C,100uM,2,equilibrada,2,limping,0.1,0,paso,8,mm,500,0.052
45,7,T324C,100uM,2,equilibrada,2,limping,0.1,0,paso,8,pt,500,0.052
45,7,T324C,100uM,2,equilibrada,2,limping,0.1,0,paso,8,nsb,500,0.052
45,7,T324C,100uM,2,equilibrada,2,limping,0.1,0,dwell_paso,4,plugin,500,0.052
45,7,T324C,100uM,2,equilibrada,2,limping,0.1,0,dwell_paso,4,mm,500,0.052
45,7,T324C,100uM,2,equilibrada,2,limping,0.1,0,dwell_paso,4,pt,500,0.052
45,7,T324C,100uM,2,equilibrada,2,limping,0.1,0,dwell_paso,4,nsb,500,0.054
45,7,T324C,100uM,2,equilibrada,2,limping,0.1,0,dwell_paso,8,plugin,500,0.048
45,7,T324C,100uM,2,equilibrada,2,limping,0.1,0,dwell_paso,8,mm,500,0.048
45,7,T324C,100uM,2,equilibrada,2,limping,0.1,0,dwell_paso,8,pt,500,0.048
45,7,T324C,100uM,2,equilibrada,2,limping,0.1,0,dwell_paso,8,nsb,500,0.042
45,7,T324C,100uM,2,equilibrada,3,limping,0.2,0,evento,4,plugin,500,0.072
45,7,T324C,100uM,2,equilibrada,3,limping,0.2,0,evento,4,mm,500,0.072
45,7,T324C,100uM,2,equilibrada,3,limping,0.2,0,evento,4,pt,500,0.074
45,7,T324C,100uM,2,equilibrada,3,limping,0.2,0,evento,4,nsb,500,0.068
45,7,T324C,100uM,2,equilibrada,3,limping,0.2,0,evento,8,plugin,500,0.048
45,7,T324C,100uM,2,equilibrada,3,limping,0.2,0,evento,8,mm,500,0.056
45,7,T324C,100uM,2,equilibrada,3,limping,0.2,0,evento,8,pt,500,0.048
45,7,T324C,100uM,2,equilibrada,3,limping,0.2,0,evento,8,nsb,500,0.056
45,7,T324C,100uM,2,equilibrada,3,limping,0.2,0,dwell,4,plugin,500,0.168
45,7,T324C,100uM,2,equilibrada,3,limping,0.2,0,dwell,4,mm,500,0.168
45,7,T324C,100uM,2,equilibrada,3,limping,0.2,0,dwell,4,pt,500,0.168
45,7,T324C,100uM,2,equilibrada,3,limping,0.2,0,dwell,4,nsb,500,0.168
45,7,T324C,100uM,2,equilibrada,3,limping,0.2,0,dwell,8,plugin,500,0.094
45,7,T324C,100uM,2,equilibrada,3,limping,0.2,0,dwell,8,mm,500,0.094
45,7,T324C,100uM,2,equilibrada,3,limping,0.2,0,dwell,8,pt,500,0.094
45,7,T324C,100uM,2,equilibrada,3,limping,0.2,0,dwell,8,nsb,500,0.1
45,7,T324C,100uM,2,equilibrada,3,limping,0.2,0,paso,4,plugin,500,0.064
45,7,T324C,100uM,2,equilibrada,3,limping,0.2,0,paso,4,mm,500,0.064
45,7,T324C,100uM,2,equilibrada,3,limping,0.2,0,paso,4,pt,500,0.064
45,7,T324C,100uM,2,equilibrada,3,limping,0.2,0,paso,4,nsb,500,0.066
45,7,T324C,100uM,2,equilibrada,3,limping,0.2,0,paso,8,plugin,500,0.064
45,7,T324C,100uM,2,equilibrada,3,limping,0.2,0,paso,8,mm,500,0.064
45,7,T324C,100uM,2,equilibrada,3,limping,0.2,0,paso,8,pt,500,0.064
45,7,T324C,100uM,2,equilibrada,3,limping,0.2,0,paso,8,nsb,500,0.066
45,7,T324C,100uM,2,equilibrada,3,limping,0.2,0,dwell_paso,4,plugin,500,0.052
45,7,T324C,100uM,2,equilibrada,3,limping,0.2,0,dwell_paso,4,mm,500,0.052
45,7,T324C,100uM,2,equilibrada,3,limping,0.2,0,dwell_paso,4,pt,500,0.052
45,7,T324C,100uM,2,equilibrada,3,limping,0.2,0,dwell_paso,4,nsb,500,0.05
45,7,T324C,100uM,2,equilibrada,3,limping,0.2,0,dwell_paso,8,plugin,500,0.054
45,7,T324C,100uM,2,equilibrada,3,limping,0.2,0,dwell_paso,8,mm,500,0.054
45,7,T324C,100uM,2,equilibrada,3,limping,0.2,0,dwell_paso,8,pt,500,0.054
45,7,T324C,100uM,2,equilibrada,3,limping,0.2,0,dwell_paso,8,nsb,500,0.054
45,7,T324C,100uM,2,equilibrada,4,limping,0.35,0,evento,4,plugin,500,0.482
45,7,T324C,100uM,2,equilibrada,4,limping,0.35,0,evento,4,mm,500,0.478
45,7,T324C,100uM,2,equilibrada,4,limping,0.35,0,evento,4,pt,500,0.476
45,7,T324C,100uM,2,equilibrada,4,limping,0.35,0,evento,4,nsb,500,0.474
45,7,T324C,100uM,2,equilibrada,4,limping,0.35,0,evento,8,plugin,500,0.25
45,7,T324C,100uM,2,equilibrada,4,limping,0.35,0,evento,8,mm,500,0.248
45,7,T324C,100uM,2,equilibrada,4,limping,0.35,0,evento,8,pt,500,0.25
45,7,T324C,100uM,2,equilibrada,4,limping,0.35,0,evento,8,nsb,500,0.266
45,7,T324C,100uM,2,equilibrada,4,limping,0.35,0,dwell,4,plugin,500,0.968
45,7,T324C,100uM,2,equilibrada,4,limping,0.35,0,dwell,4,mm,500,0.968
45,7,T324C,100uM,2,equilibrada,4,limping,0.35,0,dwell,4,pt,500,0.968
45,7,T324C,100uM,2,equilibrada,4,limping,0.35,0,dwell,4,nsb,500,0.968
45,7,T324C,100uM,2,equilibrada,4,limping,0.35,0,dwell,8,plugin,500,0.846
45,7,T324C,100uM,2,equilibrada,4,limping,0.35,0,dwell,8,mm,500,0.846
45,7,T324C,100uM,2,equilibrada,4,limping,0.35,0,dwell,8,pt,500,0.846
45,7,T324C,100uM,2,equilibrada,4,limping,0.35,0,dwell,8,nsb,500,0.828
45,7,T324C,100uM,2,equilibrada,4,limping,0.35,0,paso,4,plugin,500,0.064
45,7,T324C,100uM,2,equilibrada,4,limping,0.35,0,paso,4,mm,500,0.064
45,7,T324C,100uM,2,equilibrada,4,limping,0.35,0,paso,4,pt,500,0.064
45,7,T324C,100uM,2,equilibrada,4,limping,0.35,0,paso,4,nsb,500,0.062
45,7,T324C,100uM,2,equilibrada,4,limping,0.35,0,paso,8,plugin,500,0.064
45,7,T324C,100uM,2,equilibrada,4,limping,0.35,0,paso,8,mm,500,0.064
45,7,T324C,100uM,2,equilibrada,4,limping,0.35,0,paso,8,pt,500,0.064
45,7,T324C,100uM,2,equilibrada,4,limping,0.35,0,paso,8,nsb,500,0.062
45,7,T324C,100uM,2,equilibrada,4,limping,0.35,0,dwell_paso,4,plugin,500,0.054
45,7,T324C,100uM,2,equilibrada,4,limping,0.35,0,dwell_paso,4,mm,500,0.054
45,7,T324C,100uM,2,equilibrada,4,limping,0.35,0,dwell_paso,4,pt,500,0.054
45,7,T324C,100uM,2,equilibrada,4,limping,0.35,0,dwell_paso,4,nsb,500,0.058
45,7,T324C,100uM,2,equilibrada,4,limping,0.35,0,dwell_paso,8,plugin,500,0.044
45,7,T324C,100uM,2,equilibrada,4,limping,0.35,0,dwell_paso,8,mm,500,0.044
45,7,T324C,100uM,2,equilibrada,4,limping,0.35,0,dwell_paso,8,pt,500,0.044
45,7,T324C,100uM,2,equilibrada,4,limping,0.35,0,dwell_paso,8,nsb,500,0.04
45,7,T324C,100uM,2,equilibrada,5,limping,0.5,0,evento,4,plugin,500,1
45,7,T324C,100uM,2,equilibrada,5,limping,0.5,0,evento,4,mm,500,1
45,7,T324C,100uM,2,equilibrada,5,limping,0.5,0,evento,4,pt,500,1
45,7,T324C,100uM,2,equilibrada,5,limping,0.5,0,evento,4,nsb,500,1
45,7,T324C,100uM,2,equilibrada,5,limping,0.5,0,evento,8,plugin,500,0.922
45,7,T324C,100uM,2,equilibrada,5,limping,0.5,0,evento,8,mm,500,0.924
45,7,T324C,100uM,2,equilibrada,5,limping,0.5,0,evento,8,pt,500,0.922
45,7,T324C,100uM,2,equilibrada,5,limping,0.5,0,evento,8,nsb,500,0.916
45,7,T324C,100uM,2,equilibrada,5,limping,0.5,0,dwell,4,plugin,500,1
45,7,T324C,100uM,2,equilibrada,5,limping,0.5,0,dwell,4,mm,500,1
45,7,T324C,100uM,2,equilibrada,5,limping,0.5,0,dwell,4,pt,500,1
45,7,T324C,100uM,2,equilibrada,5,limping,0.5,0,dwell,4,nsb,500,1
45,7,T324C,100uM,2,equilibrada,5,limping,0.5,0,dwell,8,plugin,500,1
45,7,T324C,100uM,2,equilibrada,5,limping,0.5,0,dwell,8,mm,500,1
45,7,T324C,100uM,2,equilibrada,5,limping,0.5,0,dwell,8,pt,500,1
45,7,T324C,100uM,2,equilibrada,5,limping,0.5,0,dwell,8,nsb,500,1
45,7,T324C,100uM,2,equilibrada,5,limping,0.5,0,paso,4,plugin,500,0.04
45,7,T324C,100uM,2,equilibrada,5,limping,0.5,0,paso,4,mm,500,0.04
45,7,T324C,100uM,2,equilibrada,5,limping,0.5,0,paso,4,pt,500,0.04
45,7,T324C,100uM,2,equilibrada,5,limping,0.5,0,paso,4,nsb,500,0.04
45,7,T324C,100uM,2,equilibrada,5,limping,0.5,0,paso,8,plugin,500,0.04
45,7,T324C,100uM,2,equilibrada,5,limping,0.5,0,paso,8,mm,500,0.04
45,7,T324C,100uM,2,equilibrada,5,limping,0.5,0,paso,8,pt,500,0.04
45,7,T324C,100uM,2,equilibrada,5,limping,0.5,0,paso,8,nsb,500,0.04
45,7,T324C,100uM,2,equilibrada,5,limping,0.5,0,dwell_paso,4,plugin,500,0.054
45,7,T324C,100uM,2,equilibrada,5,limping,0.5,0,dwell_paso,4,mm,500,0.054
45,7,T324C,100uM,2,equilibrada,5,limping,0.5,0,dwell_paso,4,pt,500,0.054
45,7,T324C,100uM,2,equilibrada,5,limping,0.5,0,dwell_paso,4,nsb,500,0.054
45,7,T324C,100uM,2,equilibrada,5,limping,0.5,0,dwell_paso,8,plugin,500,0.062
45,7,T324C,100uM,2,equilibrada,5,limping,0.5,0,dwell_paso,8,mm,500,0.062
45,7,T324C,100uM,2,equilibrada,5,limping,0.5,0,dwell_paso,8,pt,500,0.062
45,7,T324C,100uM,2,equilibrada,5,limping,0.5,0,dwell_paso,8,nsb,500,0.058
45,7,T324C,100uM,2,equilibrada,6,ar1,0,0.05,evento,4,plugin,500,0.06
45,7,T324C,100uM,2,equilibrada,6,ar1,0,0.05,evento,4,mm,500,0.064
45,7,T324C,100uM,2,equilibrada,6,ar1,0,0.05,evento,4,pt,500,0.064
45,7,T324C,100uM,2,equilibrada,6,ar1,0,0.05,evento,4,nsb,500,0.058
45,7,T324C,100uM,2,equilibrada,6,ar1,0,0.05,evento,8,plugin,500,0.038
45,7,T324C,100uM,2,equilibrada,6,ar1,0,0.05,evento,8,mm,500,0.04
45,7,T324C,100uM,2,equilibrada,6,ar1,0,0.05,evento,8,pt,500,0.038
45,7,T324C,100uM,2,equilibrada,6,ar1,0,0.05,evento,8,nsb,500,0.032
